Sno. ,EVENT ID,,,,,,NAME ,,,,,,,,,,,,,,,,,,,,,,,DISTRICT ,,,,,TIME AND DATE,,
2198,EVT002632,\N,\N,\N,\N,\N,SHANKAR-S2632,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2199,EVT002634,\N,\N,\N,\N,\N,SHANKAR-S2634,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2200,EVT002634,\N,\N,\N,\N,\N,AMANRAJ-A2634,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2201,EVT002634,\N,\N,\N,\N,\N,RISHIKA-R2634,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,west,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2202,EVT002636,\N,\N,\N,\N,\N,SHANKAR-S2636,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2203,EVT002638,\N,\N,\N,\N,\N,SHANKAR-S2638,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2204,EVT002640,\N,\N,\N,\N,\N,SHANKAR-S2640,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2205,EVT002640,\N,\N,\N,\N,\N,AMANRAJ-A2640,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2206,EVT002640,\N,\N,\N,\N,\N,RISHIKA-R2640,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,west,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2207,EVT002642,\N,\N,\N,\N,\N,SHANKAR-S2642,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2208,EVT002644,\N,\N,\N,\N,\N,SHANKAR-S2644,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2209,EVT002646,\N,\N,\N,\N,\N,SHANKAR-S2646,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2210,EVT002646,\N,\N,\N,\N,\N,AMANRAJ-A2646,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2211,EVT002646,\N,\N,\N,\N,\N,VIBHANI-V2646,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,east,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2212,EVT002648,\N,\N,\N,\N,\N,SHANKAR-S2648,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2213,EVT002650,\N,\N,\N,\N,\N,SHANKAR-S2650,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2214,EVT002652,\N,\N,\N,\N,\N,SHANKAR-S2652,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2215,EVT002652,\N,\N,\N,\N,\N,AMANRAJ-A2652,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2216,EVT002652,\N,\N,\N,\N,\N,RISHIKA-R2652,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,west,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2217,EVT002654,\N,\N,\N,\N,\N,SHANKAR-S2654,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2218,EVT002656,\N,\N,\N,\N,\N,SHANKAR-S2656,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2219,EVT002658,\N,\N,\N,\N,\N,SHANKAR-S2658,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2220,EVT002658,\N,\N,\N,\N,\N,AMANRAJ-A2658,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2221,EVT002658,\N,\N,\N,\N,\N,RISHIKA-R2658,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,west,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2222,EVT002660,\N,\N,\N,\N,\N,SHANKAR-S2660,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2223,EVT002662,\N,\N,\N,\N,\N,SHANKAR-S2662,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2224,EVT002664,\N,\N,\N,\N,\N,SHANKAR-S2664,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2225,EVT002664,\N,\N,\N,\N,\N,AMANRAJ-A2664,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2226,EVT002664,\N,\N,\N,\N,\N,RISHIKA-R2664,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,west,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2227,EVT002666,\N,\N,\N,\N,\N,SHANKAR-S2666,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2228,EVT002668,\N,\N,\N,\N,\N,SHANKAR-S2668,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2229,EVT002670,\N,\N,\N,\N,\N,SHANKAR-S2670,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2230,EVT002670,\N,\N,\N,\N,\N,AMANRAJ-A2670,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2231,EVT002670,\N,\N,\N,\N,\N,RISHIKA-R2670,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,west,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2232,EVT002672,\N,\N,\N,\N,\N,SHANKAR-S2672,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2233,EVT002674,\N,\N,\N,\N,\N,SHANKAR-S2674,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2234,EVT002676,\N,\N,\N,\N,\N,SHANKAR-S2676,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2235,EVT002676,\N,\N,\N,\N,\N,AMANRAJ-A2676,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2236,EVT002676,\N,\N,\N,\N,\N,RISHIKA-R2676,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,west,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2237,EVT002678,\N,\N,\N,\N,\N,SHANKAR-S2678,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2238,EVT002680,\N,\N,\N,\N,\N,SHANKAR-S2680,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2239,EVT002682,\N,\N,\N,\N,\N,SHANKAR-S2682,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2240,EVT002682,\N,\N,\N,\N,\N,AMANRAJ-A2682,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2241,EVT002682,\N,\N,\N,\N,\N,RISHIKA-R2682,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,west,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2242,EVT002684,\N,\N,\N,\N,\N,SHANKAR-S2684,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2243,EVT002686,\N,\N,\N,\N,\N,SHANKAR-S2686,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2244,EVT002688,\N,\N,\N,\N,\N,SHANKAR-S2688,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2245,EVT002688,\N,\N,\N,\N,\N,AMANRAJ-A2688,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2246,EVT002688,\N,\N,\N,\N,\N,VIBHANI-V2688,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,east,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2247,EVT002690,\N,\N,\N,\N,\N,SHANKAR-S2690,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2248,EVT002692,\N,\N,\N,\N,\N,SHANKAR-S2692,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2249,EVT002694,\N,\N,\N,\N,\N,SHANKAR-S2694,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2250,EVT002694,\N,\N,\N,\N,\N,AMANRAJ-A2694,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2251,EVT002694,\N,\N,\N,\N,\N,RISHIKA-R2694,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,west,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2252,EVT002696,\N,\N,\N,\N,\N,SHANKAR-S2696,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2253,EVT002698,\N,\N,\N,\N,\N,SHANKAR-S2698,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2254,EVT002700,\N,\N,\N,\N,\N,SHANKAR-S2700,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2255,EVT002700,\N,\N,\N,\N,\N,AMANRAJ-A2700,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2256,EVT002700,\N,\N,\N,\N,\N,RISHIKA-R2700,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,west,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2257,EVT002702,\N,\N,\N,\N,\N,SHANKAR-S2702,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2258,EVT002704,\N,\N,\N,\N,\N,SHANKAR-S2704,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2259,EVT002706,\N,\N,\N,\N,\N,SHANKAR-S2706,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2260,EVT002706,\N,\N,\N,\N,\N,AMANRAJ-A2706,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2261,EVT002706,\N,\N,\N,\N,\N,RISHIKA-R2706,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,west,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2262,EVT002708,\N,\N,\N,\N,\N,SHANKAR-S2708,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2263,EVT002710,\N,\N,\N,\N,\N,SHANKAR-S2710,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2264,EVT002712,\N,\N,\N,\N,\N,SHANKAR-S2712,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2265,EVT002712,\N,\N,\N,\N,\N,AMANRAJ-A2712,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2266,EVT002712,\N,\N,\N,\N,\N,RISHIKA-R2712,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,west,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2267,EVT002714,\N,\N,\N,\N,\N,SHANKAR-S2714,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2268,EVT002716,\N,\N,\N,\N,\N,SHANKAR-S2716,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2269,EVT002718,\N,\N,\N,\N,\N,SHANKAR-S2718,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2270,EVT002718,\N,\N,\N,\N,\N,AMANRAJ-A2718,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2271,EVT002718,\N,\N,\N,\N,\N,RISHIKA-R2718,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,west,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2272,EVT002720,\N,\N,\N,\N,\N,SHANKAR-S2720,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2273,EVT002722,\N,\N,\N,\N,\N,SHANKAR-S2722,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2274,EVT002724,\N,\N,\N,\N,\N,SHANKAR-S2724,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2275,EVT002724,\N,\N,\N,\N,\N,AMANRAJ-A2724,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2276,EVT002724,\N,\N,\N,\N,\N,RISHIKA-R2724,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,west,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2277,EVT002726,\N,\N,\N,\N,\N,SHANKAR-S2726,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2278,EVT002728,\N,\N,\N,\N,\N,SHANKAR-S2728,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2279,EVT002730,\N,\N,\N,\N,\N,SHANKAR-S2730,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2280,EVT002730,\N,\N,\N,\N,\N,AMANRAJ-A2730,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2281,EVT002730,\N,\N,\N,\N,\N,VIBHANI-V2730,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,east,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2282,EVT002732,\N,\N,\N,\N,\N,SHANKAR-S2732,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2283,EVT002734,\N,\N,\N,\N,\N,SHANKAR-S2734,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2284,EVT002736,\N,\N,\N,\N,\N,SHANKAR-S2736,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2285,EVT002736,\N,\N,\N,\N,\N,AMANRAJ-A2736,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2286,EVT002736,\N,\N,\N,\N,\N,RISHIKA-R2736,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,west,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2287,EVT002738,\N,\N,\N,\N,\N,SHANKAR-S2738,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2288,EVT002740,\N,\N,\N,\N,\N,SHANKAR-S2740,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2289,EVT002742,\N,\N,\N,\N,\N,SHANKAR-S2742,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2290,EVT002742,\N,\N,\N,\N,\N,AMANRAJ-A2742,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2291,EVT002742,\N,\N,\N,\N,\N,RISHIKA-R2742,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,west,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2292,EVT002744,\N,\N,\N,\N,\N,SHANKAR-S2744,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2293,EVT002746,\N,\N,\N,\N,\N,SHANKAR-S2746,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2294,EVT002748,\N,\N,\N,\N,\N,SHANKAR-S2748,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2295,EVT002748,\N,\N,\N,\N,\N,AMANRAJ-A2748,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2296,EVT002748,\N,\N,\N,\N,\N,RISHIKA-R2748,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,west,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2297,EVT002750,\N,\N,\N,\N,\N,SHANKAR-S2750,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2298,EVT002752,\N,\N,\N,\N,\N,SHANKAR-S2752,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2299,EVT002754,\N,\N,\N,\N,\N,SHANKAR-S2754,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2300,EVT002754,\N,\N,\N,\N,\N,AMANRAJ-A2754,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,south,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2301,EVT002754,\N,\N,\N,\N,\N,RISHIKA-R2754,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,west,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
2302,EVT002756,\N,\N,\N,\N,\N,SHANKAR-S2756,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,north,\N,\N,\N,\N,01-05-2024 12:48,\N,\N
